OBJECTID,Tract,ZIP,Population,CIscore4,CIscoreP4,Pollution,Pollution Score,Pollution Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Characteristics,Pop. Characteristics Score,Pop. Characteristics Pctl,Child_10,Pop_10_64,Elderly_65,Hispanic,White,African_American,Native_American,Asian_American,Pacific_Islander,Other_Multiple,County,City,AB1500,CES3_DAC,CES4_DAC,CES_Any_DAC,CES_AnyAnd_AB1550,tracttxt,HTCTop2,HTCTop,HTCTop2_and_CES_DAC,Shape__Area,Shape__Length,x,y
7148,6037576401,90813,5021,43.45390781,80.08068583,42.25784323,5.159674265,49.25948973,48.6,95.78587699,19.9,86.43930166,58.4,90.47738693,3.8,28.20145757,34,95.32319392,81.18797282,8.421831608,93.70902673,17.1081,76.9169,5.9749,66.6003,6.0147,11.3523,0,9.4603,0,6.5724,Los Angeles,Long Beach,Yes,Yes,Yes,Yes,Yes,6037576401,Yes,Yes,Yes,324248.644493103,2413.4135517202412,,
7149,6037576403,90813,5140,39.15263826,73.70146243,37.07371356,4.526693062,34.51151213,35.4,85.69982283,13.5,72.75680065,62.4,93.25376884,7.1,68.40187402,35.4,96.41318124,83.38062158,8.649280552,95.47402925,20.9339,73.3463,5.7198,59.6693,11.4008,17.179,0,11.0117,0.214,0.5253,Los Angeles,Long Beach,Yes,Yes,No,Yes,Yes,6037576403,Yes,Yes,Yes,325040.5180206299,2418.093146565439,,
7150,6037294110,90744,4129,51.84090738,89.83862834,57.85859455,7.064522902,87.52955818,32.6,83.14350797,11.2,66.23359047,52.6,84.9120603,9.3,83.22488287,24.4,78.46641318,70.74160373,7.338203598,81.01361573,17.0501,70.9373,12.0126,84.7178,9.518,0,0,2.9547,0.557,2.2524,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037294110,Yes,Yes,Yes,993615.8328704834,5109.965804432049,,
7151,6037294610,90744,4334,45.55321875,82.65254665,54.87522827,6.700254472,82.10329807,35.9,86.13009365,20.2,86.89944512,47.4,78.9321608,1.5,3.214471629,22.8,73.40937896,65.54097777,6.798729652,73.8401412,22.0812,66.2667,11.6521,90.263,3.3456,1.0383,0,5.353,0,0,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037294610,Yes,Yes,Yes,818685.6744995117,3639.0968963878845,,
7152,6037543604,90745,5226,39.16825372,73.72667675,52.89059833,6.45793155,77.87181083,14.7,54.61908378,6,43.2940858,17.5,28.41708543,4.2,33.57626236,7.7,6.096324461,58.46903364,6.065139188,63.17448311,9.9885,70.6468,19.3647,31.3816,8.209,7.7306,0,48.1056,0,4.5733,Los Angeles,Carson,No,Yes,No,Yes,No,6037543604,No,No,No,2626557.7657699585,6881.731024117584,,
7154,6037294620,90744,4683,53.13697171,90.96066566,63.5341489,7.757506961,94.6981954,41.3,90.88838269,2.9,22.89890378,52.3,84.53517588,8,75.3774076,18.8,57.85804816,66.03280869,6.849748505,74.47049924,12.8123,75.8061,11.3816,93.2308,3.3312,1.5375,0,0,1.4307,0.4698,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037294620,No,No,No,846987.2316665649,3851.602090918372,,
7155,6037294410,90710,5079,45.76766046,82.95511851,54.78853209,6.689668886,81.94150591,17.7,60.90863073,14,74.44850453,54.3,86.38190955,11.7,91.55387819,18.8,57.85804816,65.95371065,6.841543466,74.3570348,15.5346,76.4127,8.0528,38.354,8.5253,24.7687,0,19.9646,7.088,1.2995,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037294410,Yes,No,Yes,837411.2655639648,3837.5725778794695,,
7157,6037294200,90744,4874,42.18177631,78.27786183,53.60593215,6.545273667,79.36527691,34.8,85.07972665,17.8,82.8393558,27.3,49.12060302,3,17.11348256,19.9,62.4207858,62.12725976,6.44461614,68.92334846,13.0078,73.1022,13.89,87.6282,5.3549,2.462,0.3898,3.4879,0.3898,0.2872,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037294200,No,No,No,956675.7926330566,3929.85345498442,,
7158,6037543903,90745,3740,54.33568149,91.95663137,65.9149449,8.048201679,96.45301805,18.5,62.22475323,14.9,77.14169712,27.6,49.72361809,4.9,43.0895367,13,28.2382763,65.08357669,6.751282293,73.05849723,8.3957,72.5668,19.0374,43.2086,12.9947,4.0374,0.1604,33.9305,1.5241,4.1444,Los Angeles,Carson,Yes,Yes,Yes,Yes,Yes,6037543903,No,No,No,1360112.300605774,6557.9868027398925,,
7162,6037113421,91311,6879,43.07118092,79.61422088,58.9335742,7.195777704,89.48350965,18.4,62.03492787,19.3,85.53254838,36.9,64.49748744,5.3,48.25611661,28,86.79340938,57.70244092,5.985618607,62.02723147,11.0336,79.2121,9.7543,57.9299,20.1483,5.7857,0,14.0863,0.4506,1.5991,Los Angeles,Los Angeles,Yes,No,Yes,Yes,Yes,6037113421,Yes,No,Yes,2202092.6955604553,6592.554858213701,,
7164,6037115302,91324,3957,53.31604386,91.16238023,52.47481789,6.407164841,76.72682016,31.9,82.30827639,24.4,91.8121532,50.7,82.72613065,3.4,22.56637168,32.6,93.99239544,80.2189851,8.321316086,92.73827534,13.0149,76.927,10.0581,70.5332,13.2424,5.6609,0,9.8054,0,0.7582,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037115302,Yes,Yes,Yes,837109.1580352783,3828.655344486434,,
7165,6037115202,91324,5684,42.00712337,78.05093293,58.92176434,7.194335723,89.45861854,8.6,36.56036446,5.2,38.61144945,26,46.39447236,1.5,3.214471629,28.2,87.24968314,56.28820326,5.838916196,59.97226425,9.2013,80.4363,10.3624,40.0246,32.2308,7.2836,0,14.9191,0,5.5419,Los Angeles,Los Angeles,Yes,No,Yes,Yes,Yes,6037115202,No,No,No,1740367.5394439697,5714.4981266566965,,
7169,6037117404,91343,5324,41.16992169,76.87846697,60.25474404,7.357092279,91.2383323,12.9,50.51885599,8.1,53.86385167,26.5,47.5,5.5,51.26236335,19.8,61.9391635,53.94596691,5.595950157,55.96318709,10.1052,78.6251,11.2697,42.0924,37.3591,1.2397,0,15.308,0,4.0008,Los Angeles,Los Angeles,No,Yes,Yes,Yes,No,6037117404,No,No,No,1765585.849620819,5395.56029177757,,
7170,6037115401,91325,6373,41.80496071,77.79878971,61.36604274,7.492781629,92.59489732,18.5,62.22475323,18.2,83.8408445,35.1,61.90954774,3.7,26.86100989,21.8,69.9112801,53.78607932,5.579364617,55.76147252,13.5101,76.9182,9.5716,50.51,31.5864,3.9699,0,11.4389,0,2.4949,Los Angeles,Los Angeles,Yes,No,Yes,Yes,Yes,6037115401,No,No,No,1905577.4789047241,6227.650643293103,,
7171,6037119320,91402,4906,46.86937392,84.25365608,47.63763842,5.816546189,63.97013068,34.8,85.07972665,16.3,80.0108269,44.1,74.87437186,6.7,64.51067153,30.4,91.1913815,77.6799818,8.057938921,89.7881997,12.821,79.4945,7.6845,69.8329,5.5035,6.0334,0,17.5499,0,1.0803,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037119320,Yes,Yes,Yes,492964.5619697571,2846.549933007889,,
7172,6037117510,91343,3687,43.1846045,79.79072113,51.42505939,6.278989537,73.988799,38.2,88.4712731,14.6,76.32967925,68.3,96.72110553,2.2,7.769390942,41.5,99.03675539,66.3016492,6.877636003,74.81089259,22.3217,70.8706,6.8077,79.6583,9.4386,3.4717,0,7.4315,0,0,Los Angeles,Los Angeles,No,No,Yes,Yes,No,6037117510,Yes,Yes,Yes,336499.11725234985,2489.6073705419576,,
7173,6037119340,91402,4264,49.91798888,87.7584468,46.96017435,5.733827961,62.24019913,56.1,98.58263731,33.3,96.95493301,74.5,98.63065327,10,86.19208745,44.2,99.46768061,83.92620121,8.705874892,95.90267272,23.7101,72.9362,3.3537,93.7852,0.0938,3.7054,0,2.4156,0,0,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037119340,Yes,Yes,Yes,122177.29934692383,1412.016155402904,,
7175,6037119400,91331,5499,46.47601638,83.83761977,49.26861189,6.015687726,68.56253889,41.6,91.09086307,15.6,78.52212749,35.2,62.07286432,6.2,59.38313378,22.6,72.5982256,74.47812869,7.725802684,86.0186586,11.8385,76.814,11.3475,81.2875,7.2195,1.3457,0,8.8198,0,1.3275,Los Angeles,Los Angeles,No,No,Yes,Yes,No,6037119400,No,No,No,1120782.8771476746,4314.964515344509,,
7176,6037602105,90250,4116,51.11953073,89.03177005,53.2124666,6.497231603,78.59365277,30,80.18223235,11.2,66.23359047,40.8,70.33919598,5.3,48.25611661,30.6,91.45754119,75.84791632,7.867894183,87.80887544,13.6783,78.3285,7.9932,67.3955,11.0301,16.035,0,4.7619,0,0.7775,Los Angeles,Hawthorne,Yes,Yes,Yes,Yes,Yes,6037602105,Yes,Yes,Yes,635560.475479126,3188.963917415492,,
7177,6037601600,90304,4439,64.43310525,97.60463944,67.55110947,8.247977049,97.27442439,48.3,95.53277651,27.2,94.07226959,47.2,78.76884422,5.1,45.78344612,26.6,83.94169835,75.30897945,7.811988912,87.05244579,15.4539,73.9806,10.5654,86.0779,1.239,0.9236,0,7.1638,3.4467,1.1489,Los Angeles,Lennox,Yes,Yes,Yes,Yes,Yes,6037601600,Yes,Yes,Yes,913310.6187171936,3917.297529486358,,
7178,6037601700,90304,5126,56.54953047,93.65859808,57.37216787,7.005130301,86.88238955,38,88.30675778,14.2,75.19285424,58.2,90.30150754,7.8,74.10203019,30,90.54499366,77.82120111,8.072587952,90.09077156,14.007,81.2719,4.721,86.9879,0.2146,7.9399,0,1.6582,0,3.1994,Los Angeles,Lennox,Yes,Yes,Yes,Yes,Yes,6037601700,Yes,Yes,Yes,783159.3549537659,3868.2203754233924,,
7180,6037601802,90304,3945,42.06425365,78.16439738,45.45584555,5.550149713,57.85936528,50.9,96.89951911,30.2,95.72337258,32,57.01005025,4.6,39.21134826,19.1,59.27756654,73.06234943,7.578940358,84.08976299,14.7275,78.9607,6.3118,90.4183,2.763,3.5741,0.2028,3.0418,0,0,Los Angeles,Lennox,Yes,Yes,Yes,Yes,Yes,6037601802,Yes,No,Yes,485779.37840652466,3219.561981820665,,
7181,6037601900,90303,4847,48.8127817,86.53555219,46.62940732,5.693441371,61.28189172,41.1,90.67324728,15.9,79.17174178,54.7,86.85929648,3.2,19.58615305,25.9,82.40811153,82.65018857,8.573510907,94.99495714,18.4238,74.5616,7.0146,84.7947,0.6808,12.7295,0.8459,0.1857,0,0.7634,Los Angeles,Inglewood,Yes,Yes,Yes,Yes,Yes,6037601900,Yes,Yes,Yes,696904.9360046387,3362.4397593759954,,
7182,6037602104,90250,6091,54.55195235,92.13313162,59.14208152,7.221236406,89.74486621,31,81.33383953,13.8,73.73122209,40.9,70.43969849,6.4,61.53045289,21.3,68.11153359,72.82556776,7.554378403,83.82501261,20.4236,74.0929,5.4835,72.9109,4.3671,18.8803,0,2.8567,0,0.9851,Los Angeles,Hawthorne,Yes,Yes,Yes,Yes,Yes,6037602104,Yes,Yes,Yes,719332.0613250732,3500.3401408129007,,
7184,6037602700,90250,3770,52.13847673,90.16641452,68.26105682,8.334661479,97.59800871,8.7,36.90205011,0.2,0.25713899,18.9,31.73366834,6.8,65.62988027,18.8,57.85804816,60.30530491,6.255620203,66.02370146,7.2679,76.817,15.9151,25.1459,5.7029,62.122,0.0265,2.069,1.6976,3.2361,Los Angeles,Hawthorne,No,Yes,Yes,Yes,No,6037602700,No,No,No,2492181.3899765015,6623.419049157992,,
7185,6037601100,90301,6869,48.19731771,85.74130106,45.26206803,5.526489516,57.3739888,37,87.25639079,11.8,68.15536608,62.4,93.25376884,9,81.68922436,34.6,95.79214195,84.07341008,8.721145236,96.04135149,16.014,73.1111,10.8749,61.8431,1.9654,28.9853,0.7861,4.8188,0,1.6014,Los Angeles,Inglewood,Yes,Yes,Yes,Yes,Yes,6037601100,Yes,Yes,Yes,641341.5879478455,3203.3986149320963,,
7187,6037302104,91205,4288,49.20202998,87.03983863,52.41075536,6.399342819,76.5899191,14.9,55.13793976,33,96.86019759,38,66.10552764,8.6,78.96928683,31.9,93.06717364,74.11955257,7.688606685,85.52697932,10.5877,73.2743,16.1381,21.4785,44.3563,2.9384,0,29.0578,0,2.1688,Los Angeles,Glendale,Yes,Yes,Yes,Yes,Yes,6037302104,Yes,Yes,Yes,573189.1010665894,3743.114962244551,,
